Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-26 00:00:00+01:00,1.2723132371902466,1.2731716632843018,1.2721675634384155,1.2729610204696655,0,0.0,0.0
2023-06-26 01:00:00+01:00,1.2732852697372437,1.2736095190048218,1.2725884914398193,1.2733014822006226,0,0.0,0.0
2023-06-26 02:00:00+01:00,1.2734311819076538,1.2738529443740845,1.2728314399719238,1.2731393575668335,0,0.0,0.0
2023-06-26 03:00:00+01:00,1.273123025894165,1.2737231254577637,1.273123025894165,1.2733337879180908,0,0.0,0.0
2023-06-26 04:00:00+01:00,1.2733014822006226,1.2736095190048218,1.2730258703231812,1.273220419883728,0,0.0,0.0
2023-06-26 05:00:00+01:00,1.2731716632843018,1.273382544517517,1.27289617061615,1.2732689380645752,0,0.0,0.0
2023-06-26 06:00:00+01:00,1.273236632347107,1.273934006690979,1.273236632347107,1.2734798192977905,0,0.0,0.0
2023-06-26 07:00:00+01:00,1.2736257314682007,1.273658275604248,1.2713103294372559,1.2721675634384155,0,0.0,0.0
2023-06-26 08:00:00+01:00,1.272329330444336,1.274843454360962,1.2722322940826416,1.2743724584579468,0,0.0,0.0
2023-06-26 09:00:00+01:00,1.274112582206726,1.2744860649108887,1.273220419883728,1.273820400238037,0,0.0,0.0
2023-06-26 10:00:00+01:00,1.2737879753112793,1.2744210958480835,1.2730745077133179,1.273236632347107,0,0.0,0.0
2023-06-26 11:00:00+01:00,1.27289617061615,1.2736743688583374,1.270825743675232,1.2712618112564087,0,0.0,0.0
2023-06-26 12:00:00+01:00,1.271164894104004,1.2716174125671387,1.2690194845199585,1.271569013595581,0,0.0,0.0
2023-06-26 13:00:00+01:00,1.2716498374938965,1.271811604499817,1.2700508832931519,1.2713426351547241,0,0.0,0.0
2023-06-26 14:00:00+01:00,1.2711325883865356,1.2716013193130493,1.2704219818115234,1.2713426351547241,0,0.0,0.0
2023-06-26 15:00:00+01:00,1.2713911533355713,1.2717468738555908,1.2696316242218018,1.271019458770752,0,0.0,0.0
2023-06-26 16:00:00+01:00,1.2709548473358154,1.2727503776550293,1.2709548473358154,1.2722322940826416,0,0.0,0.0
2023-06-26 17:00:00+01:00,1.2722160816192627,1.2723779678344727,1.2714072465896606,1.2722808122634888,0,0.0,0.0
2023-06-26 18:00:00+01:00,1.2722645998001099,1.2726045846939087,1.2718276977539062,1.2718276977539062,0,0.0,0.0
2023-06-26 19:00:00+01:00,1.2717307806015015,1.2723779678344727,1.2717307806015015,1.2720704078674316,0,0.0,0.0
2023-06-26 20:00:00+01:00,1.2721675634384155,1.2721836566925049,1.2710840702056885,1.2710840702056885,0,0.0,0.0
2023-06-26 21:00:00+01:00,1.2713426351547241,1.2714396715164185,1.2711163759231567,1.271213412284851,0,0.0,0.0
2023-06-26 22:00:00+01:00,1.271358847618103,1.2715204954147339,1.2707449197769165,1.2712618112564087,0,0.0,0.0
2023-06-26 23:00:00+01:00,1.2714396715164185,1.2714719772338867,1.2711971998214722,1.2714719772338867,0,0.0,0.0
2023-06-27 00:00:00+01:00,1.2714072465896606,1.2714072465896606,1.2711002826690674,1.2711325883865356,0,0.0,0.0
2023-06-27 01:00:00+01:00,1.2709709405899048,1.2716013193130493,1.270551085472107,1.2706319093704224,0,0.0,0.0
2023-06-27 02:00:00+01:00,1.2705835103988647,1.2731878757476807,1.2705835103988647,1.2725560665130615,0,0.0,0.0
2023-06-27 03:00:00+01:00,1.2725884914398193,1.2728476524353027,1.2719894647598267,1.2728476524353027,0,0.0,0.0
2023-06-27 04:00:00+01:00,1.2727665901184082,1.2733014822006226,1.2725237607955933,1.2728476524353027,0,0.0,0.0
2023-06-27 05:00:00+01:00,1.2728638648986816,1.2732852697372437,1.2727665901184082,1.2729448080062866,0,0.0,0.0
2023-06-27 06:00:00+01:00,1.273058295249939,1.2739503383636475,1.2730258703231812,1.2730258703231812,0,0.0,0.0
2023-06-27 07:00:00+01:00,1.2730096578598022,1.2755590677261353,1.2728476524353027,1.274827241897583,0,0.0,0.0
2023-06-27 08:00:00+01:00,1.2749085426330566,1.2751199007034302,1.273382544517517,1.2736095190048218,0,0.0,0.0
2023-06-27 09:00:00+01:00,1.273414969444275,1.2737555503845215,1.2727665901184082,1.273739218711853,0,0.0,0.0
2023-06-27 10:00:00+01:00,1.2738043069839478,1.2738043069839478,1.2712295055389404,1.2718924283981323,0,0.0,0.0
2023-06-27 11:00:00+01:00,1.2719409465789795,1.2739664316177368,1.2719409465789795,1.2732527256011963,0,0.0,0.0
2023-06-27 12:00:00+01:00,1.27304208278656,1.2731716632843018,1.2721351385116577,1.2726532220840454,0,0.0,0.0
2023-06-27 13:00:00+01:00,1.2729772329330444,1.274128794670105,1.271779179573059,1.273739218711853,0,0.0,0.0
2023-06-27 14:00:00+01:00,1.2737231254577637,1.2755264043807983,1.2735933065414429,1.2753475904464722,0,0.0,0.0
2023-06-27 15:00:00+01:00,1.2751035690307617,1.2751035690307617,1.273236632347107,1.274534821510315,0,0.0,0.0
2023-06-27 16:00:00+01:00,1.274518609046936,1.2759007215499878,1.2738043069839478,1.2750385999679565,0,0.0,0.0
2023-06-27 17:00:00+01:00,1.2750385999679565,1.2756240367889404,1.2747784852981567,1.275022268295288,0,0.0,0.0
2023-06-27 18:00:00+01:00,1.275022268295288,1.2753475904464722,1.2744210958480835,1.2749735116958618,0,0.0,0.0
2023-06-27 19:00:00+01:00,1.274843454360962,1.2752012014389038,1.2745510339736938,1.2751848697662354,0,0.0,0.0
2023-06-27 20:00:00+01:00,1.2751848697662354,1.2757542133331299,1.2749735116958618,1.275477647781372,0,0.0,0.0
2023-06-27 21:00:00+01:00,1.2753149271011353,1.2753312587738037,1.2747622728347778,1.2749247550964355,0,0.0,0.0
2023-06-27 22:00:00+01:00,1.2749898433685303,1.2751848697662354,1.274632215499878,1.2749247550964355,0,0.0,0.0
2023-06-27 23:00:00+01:00,1.2750385999679565,1.2752337455749512,1.2745835781097412,1.2747622728347778,0,0.0,0.0
2023-06-28 00:00:00+01:00,1.274843454360962,1.2748922109603882,1.274323582649231,1.2745835781097412,0,0.0,0.0
2023-06-28 01:00:00+01:00,1.2744860649108887,1.275136113166809,1.2743074893951416,1.2744698524475098,0,0.0,0.0
2023-06-28 02:00:00+01:00,1.2745022773742676,1.2745997905731201,1.2729772329330444,1.2729772329330444,0,0.0,0.0
2023-06-28 03:00:00+01:00,1.2730907201766968,1.2732852697372437,1.2725560665130615,1.2731393575668335,0,0.0,0.0
2023-06-28 04:00:00+01:00,1.2731878757476807,1.2736743688583374,1.2730907201766968,1.2731716632843018,0,0.0,0.0
2023-06-28 05:00:00+01:00,1.2733014822006226,1.2734473943710327,1.2725398540496826,1.2726694345474243,0,0.0,0.0
2023-06-28 06:00:00+01:00,1.2726694345474243,1.273317575454712,1.2725560665130615,1.27289617061615,0,0.0,0.0
2023-06-28 07:00:00+01:00,1.2733014822006226,1.2736743688583374,1.2721028327941895,1.2724751234054565,0,0.0,0.0
2023-06-28 08:00:00+01:00,1.2725398540496826,1.2737231254577637,1.271860122680664,1.2731068134307861,0,0.0,0.0
2023-06-28 09:00:00+01:00,1.273236632347107,1.273577094078064,1.270228385925293,1.2710679769515991,0,0.0,0.0
2023-06-28 10:00:00+01:00,1.2711809873580933,1.2714719772338867,1.2696316242218018,1.2696961164474487,0,0.0,0.0
2023-06-28 11:00:00+01:00,1.2695833444595337,1.2713264226913452,1.269261121749878,1.2696478366851807,0,0.0,0.0
2023-06-28 12:00:00+01:00,1.2692288160324097,1.2701960802078247,1.266255497932434,1.2664800882339478,0,0.0,0.0
2023-06-28 13:00:00+01:00,1.2665603160858154,1.2665603160858154,1.2634397745132446,1.2643344402313232,0,0.0,0.0
2023-06-28 14:00:00+01:00,1.2641106843948364,1.2644941806793213,1.2624191045761108,1.2637431621551514,0,0.0,0.0
2023-06-28 15:00:00+01:00,1.2640306949615479,1.2644782066345215,1.2608751058578491,1.261240839958191,0,0.0,0.0
2023-06-28 16:00:00+01:00,1.261129379272461,1.264222502708435,1.261129379272461,1.2636473178863525,0,0.0,0.0
2023-06-28 17:00:00+01:00,1.2636793851852417,1.2650541067123413,1.2634079456329346,1.2649421691894531,0,0.0,0.0
2023-06-28 18:00:00+01:00,1.2648781538009644,1.2653743028640747,1.2644143104553223,1.2647181749343872,0,0.0,0.0
2023-06-28 19:00:00+01:00,1.2647181749343872,1.2652782201766968,1.2646541595458984,1.2648621797561646,0,0.0,0.0
2023-06-28 20:00:00+01:00,1.2648460865020752,1.2648460865020752,1.2640786170959473,1.2641745805740356,0,0.0,0.0
2023-06-28 21:00:00+01:00,1.2642065286636353,1.2643663883209229,1.263567566871643,1.2636154890060425,0,0.0,0.0
2023-06-28 22:00:00+01:00,1.2637910842895508,1.2642544507980347,1.2636953592300415,1.2639667987823486,0,0.0,0.0
2023-06-28 23:00:00+01:00,1.2639508247375488,1.264222502708435,1.2639508247375488,1.263982892036438,0,0.0,0.0
2023-06-29 00:00:00+01:00,1.264014720916748,1.2645902633666992,1.263934850692749,1.2642384767532349,0,0.0,0.0
2023-06-29 01:00:00+01:00,1.2641266584396362,1.2641266584396362,1.26262629032135,1.2634717226028442,0,0.0,0.0
2023-06-29 02:00:00+01:00,1.2635196447372437,1.2646862268447876,1.2634239196777344,1.2638869285583496,0,0.0,0.0
2023-06-29 03:00:00+01:00,1.2637910842895508,1.2637910842895508,1.2626900672912598,1.2626900672912598,0,0.0,0.0
2023-06-29 04:00:00+01:00,1.2625784873962402,1.2629293203353882,1.2622119188308716,1.2626103162765503,0,0.0,0.0
2023-06-29 05:00:00+01:00,1.2625784873962402,1.2626581192016602,1.2617977857589722,1.2620525360107422,0,0.0,0.0
2023-06-29 06:00:00+01:00,1.2620525360107422,1.26264226436615,1.261527180671692,1.26264226436615,0,0.0,0.0
2023-06-29 07:00:00+01:00,1.2621641159057617,1.2634397745132446,1.2617977857589722,1.2634397745132446,0,0.0,0.0
